Smiles,lable
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0
O=[N+]([O-])/C=C/c1ccc([N+](=O)[O-])o1,0
NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0
CN1C(=O)OC(C)(C)C1=O,0
O=C(NP(=O)(N1CC1)N1CC1)OCc1ccccc1,0
NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](N)CC2.O=C(O)C(O)C(O)C(=O)O,0
C=C1[C@@H](C)[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]23OC(=O)/C=C/[C@H](O)CCC[C@@H](C)C/C=C/[C@H]3[C@@H]1O,0
CC(=O)NNC(=O)c1ccccn1,0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1,0
N[C@@H](CSCC(=O)O)C(=O)O,0
N#Cc1cc(Br)c(O)c(Br)c1,0
CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C,0
CC/C(=C(/CC)c1ccc(OS(=O)(=O)O)cc1)c1ccc(OS(=O)(=O)O)cc1,0
Cc1ccc(C(=O)O)cc1N(CCCl)CCCl,0
COc1ccc2c(c1OC)OC[C@H]1CNc3cc(C)c(C)cc3N[C@@H]21,0
CCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0
CS(=O)(=O)OC[C@@H]1O[C@H]1[C@@H]1O[C@H]1COS(C)(=O)=O,0
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,0
COCCOC1=C(N2CC2)C(=O)C(OCCOC)=C(N2CC2)C1=O,0
CC(C)=CCNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0
CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,0
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,0
Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],0
CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,0
CCCCC1=C2N=C(N)N[C@H]3CC[C@@H](C[C@@H]1C)[C@@H]23,0
Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)cc3)cnc2[nH]1,0
CN(C)/N=N/c1[nH]cnc1C(N)=O,0
COc1cc2c(cc1O)N=C[C@@H]1CC[C@H](O)N1C2=O,0
CCOC(N)=O,0
CCOc1ccc(NC(C)=O)cc1.Cl,0
CC(C)(S)[C@@H](N)C(=O)O,0
Cn1cc(I)ccc1=O,0
C=CCC(C(=O)NC(N)=O)C(C)C,0
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,0
NC(N)=NS(=O)(=O)c1ccc(N)cc1,0
Clc1sc(Cl)c(Cl)c1Cl,0
CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0
C[C@H](N)C(=O)N[C@@H]1[C@H]2C(=C(O)C[C@@H](O)[C@@H]2O)C(=O)O[C@]1(C)C(Cl)Cl,0
CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0
O=c1[nH]nc(-c2ccncc2)o1,0
O=C1c2ccccc2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](N)CSSC[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O,0
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,0
O=C(O)CCCCSc1[nH]cnc2ncnc1-2,0
OC1CCCCC1N1CCC(c2ccccc2)CC1,0
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cc(=O)c2ccccc2o1,0
O=C(Nc1ccc(C(F)(F)F)cc1)c1cc(=O)c2ccccc2o1,0
O=C(Nc1ccc(Cl)cc1)c1cc(=O)c2ccccc2o1,0
O=C(NC1CCCCC1)c1coc2ccccc2c1=O,0
O=C(Nc1ccc(OC(F)(F)F)cc1)c1coc2ccccc2c1=O,0
O=C(Nc1ccc(Cl)cc1)c1coc2ccccc2c1=O,0
CCCNC(=O)c1coc2ccccc2c1=O,0
COc1ccc(NC(=O)c2cc(=O)c3ccccc3o2)cc1OC,0
COc1ccc(NC(=O)c2cc(=O)c3ccccc3o2)cc1O,0
O=C(NC1CCCCC1)c1cc(=O)c2ccccc2o1,0
O=C(Nc1ccc([N+](=O)[O-])cc1)c1cc(=O)c2ccccc2o1,0
COc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1OC,0
O=C(Nc1ccc(C(F)(F)F)cc1)c1coc2ccccc2c1=O,0
CCCNC(=O)c1cc(=O)c2ccccc2o1,0
CCn1cc(-c2cccc(C(F)(F)F)c2)c2sc(C(=N)NC3CCS(=O)(=O)CC3)cc2c1=O,0
CN(C(=O)Cn1c(=O)oc2ccc(-c3cccnc3)cc21)c1ccc(C(F)(F)F)cc1,0
Oc1ccc(Cl)cc1/C=N/c1ccc(OCc2ccccc2)cc1,0
Oc1ccc(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1,0
Oc1c(Br)cc(Br)cc1/C=N/c1ccc(OCc2ccccc2)cc1,0
Oc1ccc(Br)cc1/C=N/c1ccc(OCc2ccccc2)cc1,0
COc1ccc(O)c(/C=N/c2ccc(OCc3ccccc3)cc2)c1,0
Oc1cc(O)c(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1,0
Oc1ccc(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1O,0
Cc1ccc(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1,0
Cc1cccc(/C=N/c2ccc(OCc3ccccc3)cc2)c1O,0
Cc1ccc(O)c(/C=N/c2ccc(OCc3ccccc3)cc2)c1,0
Oc1ccc(F)cc1/C=N/c1ccc(OCc2ccccc2)cc1,0
O=[N+]([O-])c1ccc(O)c(/C=N/c2ccc(OCc3ccccc3)cc2)c1,0
Oc1ccc2ccccc2c1/C=N/c1ccc(OCc2ccccc2)cc1,0
Oc1ccccc1/C=N/c1ccc(OCc2ccccc2)cc1,0
COc1cccc(/C=N/c2ccc(OCc3ccccc3)cc2)c1O,0
COc1ccc(/C=N/c2ccc(OCc3ccccc3)cc2)c(O)c1,0
C/C(=N/Nc1nc(-c2ccc(C#N)cc2)cs1)c1cc2ccccc2oc1=O,0
C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1cccs1,0
C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1cccnc1,0
C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1cc2ccccc2oc1=O,0
C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1ccc2ccccc2c1,0
C/C(=N/Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccncc1,0
O=[N+]([O-])c1ccc(-c2csc(N/N=C\c3c[nH]c4ccccc34)n2)cc1,0
C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1cc2ccccc2oc1=O,0
N#Cc1ccc(-c2csc(N/N=C\c3ccncc3)n2)cc1,0
C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1cc2ccccc2oc1=O,0
N#Cc1ccc(-c2csc(N/N=C\c3c[nH]c4ccccc34)n2)cc1,0
O=[N+]([O-])c1ccc(-c2csc(N/N=C\c3cccc4ccccc34)n2)cc1,0
O=[N+]([O-])c1ccc(-c2csc(N/N=C\c3cccnc3)n2)cc1,0
C/C(=C/CC1=CC(c2ccc([N+](=O)[O-])cc2)=CC1)c1ccc2ccccc2c1,0
O=[N+]([O-])c1ccc(-c2csc(N/N=C\c3ccc4c(c3)OCO4)n2)cc1,0
C/C(=N/Nc1nc(-c2ccc(C#N)cc2)cs1)c1ccc2ccccc2c1,0
O=[N+]([O-])c1ccc(-c2csc(N/N=C\c3ccncc3)n2)cc1,0
Fc1ccc(-c2csc(N/N=C\c3ccncc3)n2)c(F)c1,0
O=c1cc(C(F)(F)F)c2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,0
Nc1cc(=O)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,0
COc1cc(=O)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,0
Cc1cc2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2oc1=O,0
O=c1cc(-c2ccccc2)c2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,0
O=c1ccc2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,0
O=c1ccc2ccc(OCCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,0
O=c1ccc2ccc(OCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,0
O=c1ccc2ccc(OCCCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,0
O=c1ccc2ccc(OCCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,0
O=c1ccc2ccc(OCCN3CCN(CCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2o1,0
COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1,0
Cc1ccc(NC(=O)/C=C/c2coc3ccccc3c2=O)cc1C,0
O=C(/C=C/c1coc2ccccc2c1=O)Nc1ccccc1,0
CN(C)c1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,0
O=C(/C=C/c1coc2ccccc2c1=O)Nc1ccc(Cl)cc1,0
O=C(Nc1ccc(Br)cc1)c1coc2ccccc2c1=O,0
C#Cc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,0
Cc1cccc(NC(=O)c2coc3ccccc3c2=O)c1C,0
CN(C(=O)c1coc2ccccc2c1=O)c1ccccc1,0
O=C(Nc1ccc(I)cc1)c1coc2ccccc2c1=O,0
Nc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,0
Cc1ccc(NC(=O)/C=C/c2coc3ccccc3c2=O)cc1,0
O=C(Nc1ccc(F)cc1)c1coc2ccccc2c1=O,0
O=C(Nc1ccccc1Cl)c1coc2ccccc2c1=O,0
Cc1cc(NC(=O)c2coc3ccccc3c2=O)cc(C)c1C,0
Cc1ccc(C(=O)Nc2coc3ccccc3c2=O)cc1,0
O=C(Nc1ccccc1Br)c1coc2ccccc2c1=O,0
Cc1cccc(NC(=O)c2coc3ccccc3c2=O)c1,0
CC(C)(C)OC(=O)Nc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,0
O=C(Nc1ccccc1O)c1coc2ccccc2c1=O,0
Cc1ccccc1NC(=O)c1coc2ccccc2c1=O,0
C=Cc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,0
CCc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1,0
O=C(Nc1cccc(O)c1)c1coc2ccccc2c1=O,0
O=C(Nc1cccc(Cl)c1)c1coc2ccccc2c1=O,0
Cc1ccc(NC(=O)c2coc3ccccc3c2=O)cc1C,0
S=C(Nc1ccc(Oc2ccccc2)cc1)Nc1ccc2[nH]ccc2c1,0
Oc1ccc(CNC(=S)Nc2ccc3[nH]ccc3c2)cc1O,0
Oc1ccc(NC(=S)Nc2ccc3[nH]ccc3c2)cc1,0
OCc1ccc(NC(=S)Nc2ccc3[nH]ccc3c2)cc1,0
